"Company","ATS","Title","Field","Team","Location","Region","Employment","PayMin","PayMax","PayInterval","Education","URL","DefenseRelevance","DefenseSignal"
"Amazon Web Services (AWS)","Amazon Jobs","Cleared Engineering Operations Technician, ADC InfraOps DCEO","team-us-security-clearance-jobs-primary","","Plain City, OH","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10511911/cleared-engineering-operations-technician-adc-infraops-dceo","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Engineering Operations Technician, ADC InfraOps DCEO","team-us-security-clearance-jobs-primary","","Aurora, CO","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10428309/engineering-operations-technician-adc-infraops-dceo","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Cleared Engineering Operations Technician, ADC InfraOps DCEO","team-us-security-clearance-jobs-primary","","Plain City, OH","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10412406/cleared-engineering-operations-technician-adc-infraops-dceo","cleared","top secret"
"Amazon Web Services (AWS)","Amazon Jobs","Engineering Operations Technician, ADC InfraOps DCEO","team-us-security-clearance-jobs-primary","","New Albany, OH","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10484808/engineering-operations-technician-adc-infraops-dceo","cleared","top secret"
"Amazon Web Services (AWS)","Amazon Jobs","Engineering Operations Technician, ADC InfraOps DCEO","team-us-security-clearance-jobs-primary","","Dublin, OH","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10511914/engineering-operations-technician-adc-infraops-dceo","cleared","top secret"
"Amazon Web Services (AWS)","Amazon Jobs","Engineering Operations Technician, ADC InfraOps DCEO","team-us-security-clearance-jobs-primary","","New Albany, OH","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10504000/engineering-operations-technician-adc-infraops-dceo","cleared","top secret"
"Amazon Web Services (AWS)","Amazon Jobs","Cleared Engineering Operations Technician, ADC InfraOps DCEO","team-us-security-clearance-jobs-primary","","Plain City, OH","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10410473/cleared-engineering-operations-technician-adc-infraops-dceo","cleared","top secret"
"Amazon Web Services (AWS)","Amazon Jobs","Engineering Operations Technician, ADC InfraOps DCEO","team-us-security-clearance-jobs-primary","","Dublin, OH","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10506764/engineering-operations-technician-adc-infraops-dceo","cleared","top secret"
"Amazon Web Services (AWS)","Amazon Jobs","Cleared Engineering Operations Technician, ADC InfraOps DCEO","team-us-security-clearance-jobs-primary","","Hilliard, OH","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10412460/cleared-engineering-operations-technician-adc-infraops-dceo","cleared","top secret"
"Amazon Web Services (AWS)","Amazon Jobs","Principal, Tech Delivery , Global Government Delivery Organization (GDDO)","team-us-security-clearance-jobs-primary","","Jessup, MD","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10425530/principal-tech-delivery-global-government-delivery-organization-gddo","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Cleared Engineering Operations Technician, ADC InfraOps DCEO","team-us-security-clearance-jobs-primary","","Hilliard, OH","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/3169739/cleared-engineering-operations-technician-adc-infraops-dceo","cleared","top secret"
"Amazon Web Services (AWS)","Amazon Jobs","ADC Technical Customer Service Specialist , Amazon Dedicate Cloud (ADC) Customer Service","team-us-security-clearance-jobs-primary","","Herndon, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10411859/adc-technical-customer-service-specialist-amazon-dedicate-cloud-adc-customer-service","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Infra Delivery Technician, ADC InfraOps Decom","team-us-security-clearance-jobs-primary","","Jessup, MD","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10398027/infra-delivery-technician-adc-infraops-decom","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Data Center Technician, ADC InfraOps DCO","team-us-security-clearance-jobs-primary","","Severn, MD","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10473209/data-center-technician-adc-infraops-dco","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Data Center Technician, ADC InfraOps DCO","team-us-security-clearance-jobs-primary","","San Antonio, TX","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10449030/data-center-technician-adc-infraops-dco","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Data Center Technician, ADC InfraOps DCO","team-us-security-clearance-jobs-primary","","San Antonio, TX","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10459011/data-center-technician-adc-infraops-dco","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Data Center Technician, ADC InfraOps DCO","team-us-security-clearance-jobs-primary","","Fairfax, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10494839/data-center-technician-adc-infraops-dco","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Data Center Technician, ADC InfraOps DCO Tech","team-us-security-clearance-jobs-primary","","Plain City, OH","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10437606/data-center-technician-adc-infraops-dco-tech","cleared","top secret"
"Amazon Web Services (AWS)","Amazon Jobs","System Development Engineer, Platform Engineering & Emerging Technology - CloudTrail & Service Quotas","team-us-security-clearance-jobs-primary","","Arlington, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10499153/system-development-engineer-platform-engineering-emerging-technology-cloudtrail-service-quotas","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Data Center Technician, ADC InfraOps DCO","team-us-security-clearance-jobs-primary","","San Antonio, TX","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10497100/data-center-technician-adc-infraops-dco","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Cleared Engineering Operations Technician, ADC InfraOps DCEO","team-us-security-clearance-jobs-primary","","Hilliard, OH","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/3190480/cleared-engineering-operations-technician-adc-infraops-dceo","cleared","top secret"
"Amazon Web Services (AWS)","Amazon Jobs","Data Center Technician, ADC InfraOps DCO Tech","team-us-security-clearance-jobs-primary","","Plain City, OH","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10437604/data-center-technician-adc-infraops-dco-tech","cleared","top secret"
"Amazon Web Services (AWS)","Amazon Jobs","Data Center Technician, ADC InfraOps DCO Tech","team-us-security-clearance-jobs-primary","","Dublin, OH","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10523886/data-center-technician-adc-infraops-dco-tech","cleared","top secret"
"Amazon Web Services (AWS)","Amazon Jobs","Network Deployment Engineer I, Amazon Dedicated Cloud","team-us-security-clearance-jobs-primary","","Culpeper, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10384325/network-deployment-engineer-i-amazon-dedicated-cloud","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Data Center Technician, ADC InfraOps DCO Tech","team-us-security-clearance-jobs-primary","","Plain City, OH","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10437605/data-center-technician-adc-infraops-dco-tech","cleared","top secret"
"Amazon Web Services (AWS)","Amazon Jobs","Data Center Technician, ADC InfraOps DCO Tech","team-us-security-clearance-jobs-primary","","Plain City, OH","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10437603/data-center-technician-adc-infraops-dco-tech","cleared","top secret"
"Amazon Web Services (AWS)","Amazon Jobs","Logistics Specialist, LCK Logistics","team-us-security-clearance-jobs-primary","","Hilliard, OH","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10399617/logistics-specialist-lck-logistics","cleared","top secret"
"Amazon Web Services (AWS)","Amazon Jobs","Night Shift, Engineering Operations Tech, AWS Cleared Jobs","team-us-security-clearance-jobs-primary","","Fredericksburg, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10409006/night-shift-engineering-operations-tech-aws-cleared-jobs","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","System Development Engineer, Platform Engineering and Emerging Technologies","team-us-security-clearance-jobs-primary","","Seattle, WA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10503928/system-development-engineer-platform-engineering-and-emerging-technologies","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Principal Solutions Architect, National Security Solutions Architecture Team","team-us-security-clearance-jobs-primary","","Jessup, MD","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/3169165/principal-solutions-architect-national-security-solutions-architecture-team","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Principal Sales, DoW , Dept of War Sales Team","team-public-sector","","Arlington, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10412368/principal-sales-dow-dept-of-war-sales-team","cleared","top secret"
"Amazon Web Services (AWS)","Amazon Jobs","Decom Tech, Data Center Operations","team-us-security-clearance-jobs-primary","","Aurora, CO","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10412430/decom-tech-data-center-operations","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Data Center Technician, ADC InfraOps DCO Tech","team-us-security-clearance-jobs-primary","","Hilliard, OH","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10511974/data-center-technician-adc-infraops-dco-tech","cleared","top secret"
"Amazon Web Services (AWS)","Amazon Jobs","InfraDelivery Technician","team-us-security-clearance-jobs-primary","","Fredericksburg, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/3202327/infradelivery-technician","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Facility Manager, DCEO Engr","team-us-security-clearance-jobs-primary","","Culpeper, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10385543/facility-manager-dceo-engr","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Systems Development Engineer II, AWS Cross Domain Services (CDS) ","team-us-security-clearance-jobs-primary","","Seattle, WA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10493180/systems-development-engineer-ii-aws-cross-domain-services-cds","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Technical Account Manager, National Security - ES US-ADC","team-us-security-clearance-jobs-primary","","Jessup, MD","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10398801/technical-account-manager-national-security-es-us-adc","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Systems Development Engineer II, AWS Edge Connectivity Services","team-us-security-clearance-jobs-primary","","Arlington, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10519884/systems-development-engineer-ii-aws-edge-connectivity-services","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Secure Facility Operations Manager (SFOM), Cornerstone - Design, Build, & Operations (DBO) Team","team-us-security-clearance-jobs-primary","","Herndon, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10512095/secure-facility-operations-manager-sfom-cornerstone-design-build-operations-dbo-team","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Network Development Engineer, ADC Networking Scaling and Deployment","team-us-security-clearance-jobs-primary","","Seattle, WA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10499154/network-development-engineer-adc-networking-scaling-and-deployment","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Data Center Technician, ADC InfraOps DCO Tech","team-us-security-clearance-jobs-primary","","Plain City, OH","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10431616/data-center-technician-adc-infraops-dco-tech","cleared","top secret"
"Amazon Web Services (AWS)","Amazon Jobs","Software Development Engineer II, Secure Connection Services (SCS)","team-us-security-clearance-jobs-primary","","Herndon, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10490663/software-development-engineer-ii-secure-connection-services-scs","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Engagement Manager, WWPS ProServe DoD Shared Delivery Team","team-pro-serv","","Arlington, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10523000/engagement-manager-wwps-proserve-dod-shared-delivery-team","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Data Center Operations Site Manager, ADC InfraOps DCO, ADC InfraOps DCO","team-us-security-clearance-jobs-primary","","Aurora, CO","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10521916/data-center-operations-site-manager-adc-infraops-dco-adc-infraops-dco","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Data Center Facility Manager, ADC InfraOps AG","team-us-security-clearance-jobs-primary","","Warrenton, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10487734/data-center-facility-manager-adc-infraops-ag","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Network Infrastructure Engineer I, Amazon Dedicated Cloud (NIDD)","team-us-security-clearance-jobs-primary","","Jessup, MD","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10502184/network-infrastructure-engineer-i-amazon-dedicated-cloud-nidd","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Technical Account Manager, National Security, National Security - ES US-ADC","team-solutions-architect-primary","","Herndon, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10405913/technical-account-manager-national-security-national-security-es-us-adc","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Data Center Technician, Infraops AG","team-us-security-clearance-jobs-primary","","Aurora, CO","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10513645/data-center-technician-infraops-ag","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Network Development Eng II, ADC Networking","team-us-security-clearance-jobs-primary","","Denver, CO","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10416107/network-development-eng-ii-adc-networking","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Software Development Engineer II, Secure Connection Services (SCS)","team-us-security-clearance-jobs-primary","","Herndon, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10490666/software-development-engineer-ii-secure-connection-services-scs","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Delivery Consultant, WWPS ProServe","team-pro-serv","","Jessup, MD","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10519687/delivery-consultant-wwps-proserve","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Systems Development Engineer, Platform Engineering and Emerging Technologies (PEET)","team-us-security-clearance-jobs-primary","","Seattle, WA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10521817/systems-development-engineer-platform-engineering-and-emerging-technologies-peet","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Data Center Physical Security Manager, US ADC Data Center Security","team-us-security-clearance-jobs-primary","","Aurora, CO","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10521199/data-center-physical-security-manager-us-adc-data-center-security","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Principal Sales, DOW USAF Sales Team","team-public-sector","","Arlington, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10469833/principal-sales-dow-usaf-sales-team","cleared","top secret"
"Amazon Web Services (AWS)","Amazon Jobs","Facility Operations Center Engineer, ADC InfraOps FOC","team-us-security-clearance-jobs-primary","","Arlington, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10523919/facility-operations-center-engineer-adc-infraops-foc","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Facility Operations Center Engineer, ADC InfraOps FOC","team-us-security-clearance-jobs-primary","","Arlington, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10523907/facility-operations-center-engineer-adc-infraops-foc","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Data Center Technician, Data Center Operations","team-us-security-clearance-jobs-primary","","Aurora, CO","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10521928/data-center-technician-data-center-operations","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Data Center Technician, Infraops AG","team-us-security-clearance-jobs-primary","","Aurora, CO","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10428276/data-center-technician-infraops-ag","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Data Center Technician, ADC InfraOps DCO Tech","team-us-security-clearance-jobs-primary","","Plain City, OH","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10431622/data-center-technician-adc-infraops-dco-tech","cleared","top secret"
"Amazon Web Services (AWS)","Amazon Jobs","Mgr., Security Assurance Solutions Architect, AWS Security Assurance Services","team-solutions-architect-primary","","Herndon, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10506350/mgr-security-assurance-solutions-architect-aws-security-assurance-services","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Principal, Technical Business Developer, AWS Wickr | TEMEG","team-us-security-clearance-jobs-primary","","Herndon, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10503555/principal-technical-business-developer-aws-wickr-temeg","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Sr. Account Executive, US FED NATSEC","team-us-security-clearance-jobs-primary","","Jessup, MD","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/3187528/sr-account-executive-us-fed-natsec","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Delivery Consultant - SRC, WWPS Professional Services - GPS ","team-pro-serv","","Arlington, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10485987/delivery-consultant-src-wwps-professional-services-gps","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Technical Account Manager, National Security, National Security - ES US-ADC","team-us-security-clearance-jobs-primary","","Herndon, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10406765/technical-account-manager-national-security-national-security-es-us-adc","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Engineering Operations Technician","team-support-engineer-primary","","Fredericksburg, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10390962/engineering-operations-technician","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Data Center Engineering Operations Technician ","team-us-security-clearance-jobs-primary","","Stafford, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/3205902/data-center-engineering-operations-technician","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Engineering Operations Technician","team-support-engineer-primary","","Stafford, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10390936/engineering-operations-technician","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Engineering Operations Technician","team-support-engineer-primary","","Stafford, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10390954/engineering-operations-technician","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Software Development Engineer, AWS Edge Connectivity Services","team-us-security-clearance-jobs-primary","","Arlington, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10499171/software-development-engineer-aws-edge-connectivity-services","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Facility Operations Center Engineer, ADC InfraOps FOC","team-us-security-clearance-jobs-primary","","Denver, CO","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10391355/facility-operations-center-engineer-adc-infraops-foc","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Engineering Operations Technician","team-support-engineer-primary","","Stafford, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10391196/engineering-operations-technician","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Engineering Operations Technician","team-support-engineer-primary","","Stafford, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10390973/engineering-operations-technician","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","InfraDelivery Technician","team-support-engineer-primary","","Stafford, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10391187/infradelivery-technician","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","InfraDelivery Technician","team-support-engineer-primary","","Fredericksburg, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10391178/infradelivery-technician","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Delivery Consultant, National Security (NatSec) Professional Services (ProServe), WWPS ProServe","team-pro-serv","","Herndon, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10479155/delivery-consultant-national-security-natsec-professional-services-proserve-wwps-proserve","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Strategic BD Account Manager, DoD 4th Estate Defense Agencies","team-us-security-clearance-jobs-primary","","Arlington, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10412367/strategic-bd-account-manager-dod-4th-estate-defense-agencies","cleared","top secret"
"Amazon Web Services (AWS)","Amazon Jobs","Delivery Consultant, WWPS Professional Services","team-us-security-clearance-jobs-primary","","Herndon, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/3170802/delivery-consultant-wwps-professional-services","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Network Development Engineer, ADC Network Design, Engineering, and Solutions","team-us-security-clearance-jobs-primary","","Arlington, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10467532/network-development-engineer-adc-network-design-engineering-and-solutions","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Senior Partner Account Manager, US NatSec and Defense (Cleared), WWPS Global GSI Partners","team-us-security-clearance-jobs-primary","","Arlington, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10419268/senior-partner-account-manager-us-natsec-and-defense-cleared-wwps-global-gsi-partners","cleared","top secret"
"Amazon Web Services (AWS)","Amazon Jobs","ADC Engineer, Aurora Storage and Platform (RDS)","team-government-cloud","","Denver, CO","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10522630/adc-engineer-aurora-storage-and-platform-rds","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Cleared Engineering Operations Technician, ADC InfraOps DCEO","team-us-security-clearance-jobs-primary","","Hilliard, OH","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10522089/cleared-engineering-operations-technician-adc-infraops-dceo","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Delivery Consultant, WWPS ProServe US Federal Civilian - DOE","team-pro-serv","","San Francisco, CA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10458888/delivery-consultant-wwps-proserve-us-federal-civilian-doe","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Delivery Consultant, WWPS ProServe","team-pro-serv","","Jessup, MD","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/3173036/delivery-consultant-wwps-proserve","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Engineering Operations Technician","team-support-engineer-primary","","Fredericksburg, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10390941/engineering-operations-technician","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Engineering Operations Technician","team-support-engineer-primary","","Fredericksburg, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10390931/engineering-operations-technician","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Engineering Operations Technician","team-support-engineer-primary","","Stafford, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10391206/engineering-operations-technician","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Engineering Operations Technician","team-support-engineer-primary","","Stafford, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10390977/engineering-operations-technician","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Engineering Operations Technician","team-support-engineer-primary","","Stafford, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10391197/engineering-operations-technician","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Engineering Operations Technician","team-support-engineer-primary","","Stafford, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10390978/engineering-operations-technician","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Engineering Operations Technician","team-support-engineer-primary","","Stafford, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10391204/engineering-operations-technician","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Cloud Systems Engineer I, ADC System Security Engineering","team-us-security-clearance-jobs-primary","","Herndon, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10440067/cloud-systems-engineer-i-adc-system-security-engineering","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Sr. Account Executive, US FED NATSEC","team-us-security-clearance-jobs-primary","","Jessup, MD","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10506751/sr-account-executive-us-fed-natsec","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Delivery Consultant, WWPS ProServe US Federal Civilian","team-pro-serv","","Arlington, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10493721/delivery-consultant-wwps-proserve-us-federal-civilian","cleared","security clearance"
"Amazon Web Services (AWS)","Amazon Jobs","Network Infrastructure Engineer I, Amazon Dedicated Cloud (NIDD)","team-us-security-clearance-jobs-primary","","Culpeper, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/10468799/network-infrastructure-engineer-i-amazon-dedicated-cloud-nidd","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Delivery Consultant, WWPS ProServe","team-pro-serv","","Jessup, MD","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/3173034/delivery-consultant-wwps-proserve","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Delivery Consultant-DevOps, WWPS ProServe","team-pro-serv","","Jessup, MD","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/3171968/delivery-consultant-devops-wwps-proserve","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Delivery Consultant, WWPS, National Security (NatSec) Professional Services (ProServe)","team-pro-serv","","Jessup, MD","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/3170423/delivery-consultant-wwps-national-security-natsec-professional-services-proserve","cleared","ts/sci"
"Amazon Web Services (AWS)","Amazon Jobs","Technical Account Manager, National Security, National Security - ES US-ADC","team-us-security-clearance-jobs-primary","","Herndon, VA","US (CONUS)","Full-time","","","","","https://www.amazon.jobs/en/jobs/3168248/technical-account-manager-national-security-national-security-es-us-adc","cleared","ts/sci"
