"Company","ATS","Title","Field","Team","Location","Region","Employment","PayMin","PayMax","PayInterval","Education","URL","DefenseRelevance","DefenseSignal"
"BAE Systems","BrassRing","Systems Integrator (Senior)","Engineering & Technology","","Herndon, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=302130","prime",""
"BAE Systems","BrassRing","Director, Leadership & Change Communications","Other Professionals","","Falls Church, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=301574","prime",""
"BAE Systems","BrassRing","Weld/Fabrication Quality Engineer/Tech – Senior","Engineering & Technology","","York, PA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=300393","prime",""
"BAE Systems","BrassRing","Principal Cyber Analyst","Engineering & Technology","","Offutt AFB, NE","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=301065","prime",""
"BAE Systems","BrassRing","Sr. Principal Procurement Systems Analyst [REMOTE JOB]","Supply Chain & Logistics","","Fort Walton Beach, FL","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=302102","prime",""
"BAE Systems","BrassRing","Financial Analyst/Exploiter","Intelligence","","McLean, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=302118","prime",""
"BAE Systems","BrassRing","Sr Imagery Analyst- St Louis","Intelligence","","St. Louis, MO","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=301136","prime",""
"BAE Systems","BrassRing","Targeting Analyst - Expert","Intelligence","","Springfield, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=294225","prime",""
"BAE Systems","BrassRing","Electrical/Electronic Engineering Technician","Engineering & Technology","","Rockville, MD","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=301448","prime",""
"BAE Systems","BrassRing","Digital Logistics Project Manager","Engineering & Technology","","Hill AFB, UT","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=303108","prime",""
"BAE Systems","BrassRing","Geospatial Data Engineer","Intelligence","","Fort Gordon, GA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=294231","prime",""
"BAE Systems","BrassRing","Project Manager (Portfolio Planning)","Engineering & Technology","","Hill AFB, UT","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=301149","prime",""
"BAE Systems","BrassRing","Senior HUMINT Collection Manager","Intelligence","","Fort Meade, MD","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=300059","prime",""
"BAE Systems","BrassRing","Senior Training Coordinator","Intelligence","","Northern Virginia, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=303287","prime",""
"BAE Systems","BrassRing","Engineering Technologist (Shipboard Radio Communication Systems)","Engineering & Technology","","Saint Inigoes, MD","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=296977","prime",""
"BAE Systems","BrassRing","ASMD Integration Analyst","Engineering & Technology","","Arlington, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=303394","prime",""
"BAE Systems","BrassRing","Senior Systems Engineer","Engineering & Technology","","Hill AFB, UT","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=301972","prime",""
"BAE Systems","BrassRing","Weapons Storage and Security System (WS3) - Configuration Manager","Project & Program Management","","Fort Worth, TX","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=289712","prime",""
"BAE Systems","BrassRing","Business Development Director","Business Development, Strategy & Planning","","Sterling, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=299776","prime",""
"BAE Systems","BrassRing","Mid-Level OSINT Policy & Governance Specialist","Intelligence","","Reston, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=299248","prime",""
"BAE Systems","BrassRing","Full Motion Video Analyst","Intelligence","","Northern Virginia, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=299792","prime",""
"BAE Systems","BrassRing","NOSC Analyst","Engineering & Technology","","Sterling, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=301617","prime",""
"BAE Systems","BrassRing","Red Switch Systems Administrator","Engineering & Technology","","Washington, District Of Columbia","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=294721","prime",""
"BAE Systems","BrassRing","Tableau & MS Sharepoint Senior Systems Engineer","Engineering & Technology","","Sterling, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=299292","prime",""
"BAE Systems","BrassRing","General Maintenance","Manufacturing & Maintenance","","Wallops Island, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=295430","prime",""
"BAE Systems","BrassRing","Software Requirements Lead","Engineering & Technology","","Hill AFB, UT","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=303468","prime",""
"BAE Systems","BrassRing","EO Imagery Analyst / Scientist Lead","Intelligence","","Sterling, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=298848","prime",""
"BAE Systems","BrassRing","OSINT Policy & Governance Specialist","Intelligence","","Reston, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=293331","prime",""
"BAE Systems","BrassRing","Sentinel ICBM Wing Operations Engineer","Engineering & Technology","","Hill AFB, UT","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=299742","prime",""
"BAE Systems","BrassRing","Systems Admin SR","Engineering & Technology","","Merrimack, NH","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=300789","prime",""
"BAE Systems","BrassRing","Ground Systems Intelligence Analyst - Mid","Other Professionals","","Quantico, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=300325","prime",""
"BAE Systems","BrassRing","SHE Specialist","Other Professionals","","Chesapeake, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=296894","prime",""
"BAE Systems","BrassRing","Entry Level Systems Requirements Engineer","Engineering & Technology","","Hill AFB, UT","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=303399","prime",""
"BAE Systems","BrassRing","Architecture Systems Engineer II","Engineering & Technology","","Hill AFB, UT","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=302648","prime",""
"BAE Systems","BrassRing","Navy Air Traffic Control Systems Technician III/IV","Engineering & Technology","","San Diego, CA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=301443","prime",""
"BAE Systems","BrassRing","Full Motion Video (FMV) / Research Analyst","Intelligence","","Sterling, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=302945","prime",""
"BAE Systems","BrassRing","Technical Editor","Intelligence","","Reston, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=293333","prime",""
"BAE Systems","BrassRing","Implementations/Activations Network Engineer","Engineering & Technology","","Scott AFB, IL","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=301387","prime",""
"BAE Systems","BrassRing","Electronics Test Technician","Engineering & Technology","","Endicott, NY","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=299370","prime",""
"BAE Systems","BrassRing","Material Handler II","Supply Chain & Logistics","","Nashua, NH","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=300777","prime",""
"BAE Systems","BrassRing","Principal Power Systems Engineer - Sign on Bonus and Relocation","Engineering & Technology","","Endicott, NY","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=298047","prime",""
"BAE Systems","BrassRing","Engineering Project Team Lead -Hybrid- Sign on Bonus","Project & Program Management","","Endicott, NY","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=299239","prime",""
"BAE Systems","BrassRing","Logistics Analyst","Engineering & Technology","","Endicott, NY","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=300968","prime",""
"BAE Systems","BrassRing","Semiconductor Process Technician","Engineering & Technology","","Nashua, NH","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=297189","prime",""
"BAE Systems","BrassRing","Engineering Assistant V","Manufacturing & Maintenance","","Huntsville, AL","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=300996","prime",""
"BAE Systems","BrassRing","Systems Engineering Lead - Radar Development Programs","Engineering & Technology","","Huntsville, AL","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=301500","prime",""
"BAE Systems","BrassRing","Supply Chain Logistics Manager","Supply Chain & Logistics","","Endicott, NY","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=299374","prime",""
"BAE Systems","BrassRing","Process Engineer II - Wire and Ribbon Bonding","Engineering & Technology","","Nashua, NH","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=303087","prime",""
"BAE Systems","BrassRing","Senior Principal Systems Engineer - Radar","Engineering & Technology","","Huntsville, AL","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=298958","prime",""
"BAE Systems","BrassRing","Test Technician III- 20K Sign on! (1st & 2nd shifts)","Manufacturing & Maintenance","","Greenlawn, NY","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=300033","prime",""
"BAE Systems","BrassRing","Program Quality Engineer II","Engineering & Technology","","Nashua, NH","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=301499","prime",""
"BAE Systems","BrassRing","Data Management Specialist","Engineering & Technology","","Hill AFB, UT","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=303453","prime",""
"BAE Systems","BrassRing","Software Manager / Section Lead","Engineering & Technology","","Austin, TX","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=303547","prime",""
"BAE Systems","BrassRing","Web Site Developer","Engineering & Technology","","Washington, District Of Columbia","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=302164","prime",""
"BAE Systems","BrassRing","IT Specialist","Engineering & Technology","","Wallops Island, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=303585","prime",""
"BAE Systems","BrassRing","Incident Manager","Engineering & Technology","","Chantilly, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=301472","prime",""
"BAE Systems","BrassRing","SCA Engineering Technician III","Engineering & Technology","","Saint Inigoes, MD","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=303161","prime",""
"BAE Systems","BrassRing","Director I, IT Service Owner - Manufacturing Operations & Quality","Engineering & Technology","","Falls Church, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=302075","prime",""
"BAE Systems","BrassRing","Senior FMV Analyst","Intelligence","","Northern Virginia, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=303519","prime",""
"BAE Systems","BrassRing","Software Engineer Principal II","Engineering & Technology","","Fort Meade, MD","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=300478","prime",""
"BAE Systems","BrassRing","Senior Windows Systems Administrator","Engineering & Technology","","Annapolis Junction, MD","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=303488","prime",""
"BAE Systems","BrassRing","Information System Security Officer (Onsite)","Engineering & Technology","","Tucson, AZ","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=303520","prime",""
"BAE Systems","BrassRing","Software Engineering Manager for Space Systems","Engineering & Technology","","Merrimack, NH","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=303464","prime",""
"BAE Systems","BrassRing","Sentinel Future Capabilities Requirements Senior Systems Engineer","Engineering & Technology","","Hill AFB, UT","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=300813","prime",""
"BAE Systems","BrassRing","AI / ML Solutions Engineer","Engineering & Technology","","Fort Walton Beach, FL","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=301790","prime",""
"BAE Systems","BrassRing","Navy CEC Technician","Manufacturing & Maintenance","","Wallops Island, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=302368","prime",""
"BAE Systems","BrassRing","Network Engineer (Expert)","Engineering & Technology","","Sterling, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=300027","prime",""
"BAE Systems","BrassRing","Director, Capture Management","Business Development, Strategy & Planning","","McLean, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=300087","prime",""
"BAE Systems","BrassRing","Program Manager","Project & Program Management","","Fort Worth, TX","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=300099","prime",""
"BAE Systems","BrassRing","Electrician","Engineering & Technology","","Wallops Island, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=295429","prime",""
"BAE Systems","BrassRing","Booster Senior Aerospace/Mechanical Engineer","Engineering & Technology","","Hill AFB, UT","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=302543","prime",""
"BAE Systems","BrassRing","Network Engineer (Expert)","Engineering & Technology","","Herndon, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=302573","prime",""
"BAE Systems","BrassRing","Payroll Data Analyst","Other Professionals","","Sterling, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=302624","prime",""
"BAE Systems","BrassRing","SLCM-N Technical Planning and Execution Program Area Manager","Project & Program Management","","Rockville, MD","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=303221","prime",""
"BAE Systems","BrassRing","Automation Test Engineer","Engineering & Technology","","North Charleston, SC","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=303235","prime",""
"BAE Systems","BrassRing","Architecture and Interfaces Program Manager","Project & Program Management","","Hill AFB, UT","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=303237","prime",""
"BAE Systems","BrassRing","Technical Library Aid","Intelligence","","Wallops Island, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=299547","prime",""
"BAE Systems","BrassRing","Systems Engineer (Expert)","Engineering & Technology","","Herndon, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=300834","prime",""
"BAE Systems","BrassRing","Senior DevSecOps Engineer/Software Engineer","Engineering & Technology","","Sterling, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=303497","prime",""
"BAE Systems","BrassRing","Semiconductor Process Tech 2","Engineering & Technology","","Nashua, NH","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=303494","prime",""
"BAE Systems","BrassRing","Scrum Master- Expert","Engineering & Technology","","Sterling, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=303495","prime",""
"BAE Systems","BrassRing","Sr. Computer Hardware Engineer","Engineering & Technology","","Rome, NY","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=301012","prime",""
"BAE Systems","BrassRing","Office Manager / Business Ops Analyst","Other Professionals","","Hill AFB, UT","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=301084","prime",""
"BAE Systems","BrassRing","Program Manager for the Submarine Logistics and Refit Data System","Engineering & Technology","","Mechanicsburg, PA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=302877","prime",""
"BAE Systems","BrassRing","Fleet Support Technician","Engineering & Technology","","Pearl Harbor, HI","US (non-CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=300800","prime",""
"BAE Systems","BrassRing","Project Manager – Sentinel Launch Execution Team","Project & Program Management","","Hill AFB, UT","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=300933","prime",""
"BAE Systems","BrassRing","Requirements Systems Engineer","Engineering & Technology","","Rockville, MD","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=301343","prime",""
"BAE Systems","BrassRing","Director II, IT Service Owner - HR & Communication Services","Engineering & Technology","","Falls Church, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=302072","prime",""
"BAE Systems","BrassRing","Director III, Artificial Intelligence & Data Services","Engineering & Technology","","Falls Church, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=301403","prime",""
"BAE Systems","BrassRing","Zero Trust Architect (Expert)","Engineering & Technology","","Herndon, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=300697","prime",""
"BAE Systems","BrassRing","DoW SkillBridge Program – Electronics Technician, Radio Communications Systems","Engineering & Technology","","Saint Inigoes, MD","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=300722","prime",""
"BAE Systems","BrassRing","Manufacturing Engineering Manager","Engineering & Technology","","Fort Walton Beach, FL","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=300725","prime",""
"BAE Systems","BrassRing","Modeling and Simulations Software Developer","Engineering & Technology","","Huntsville, AL","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=300955","prime",""
"BAE Systems","BrassRing","Senior Model-Based Systems Engineer","Engineering & Technology","","Huntsville, AL","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=300963","prime",""
"BAE Systems","BrassRing","Mid-Level OSINT Training Instructor","Intelligence","","Reston, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=301082","prime",""
"BAE Systems","BrassRing","Model-Based Systems Engineer","Engineering & Technology","","Huntsville, AL","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=300966","prime",""
"BAE Systems","BrassRing","Import Export Analyst","Other Professionals","","McLean, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=299409","prime",""
"BAE Systems","BrassRing","Maintenance Program Analyst","Engineering & Technology","","Rockville, MD","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=299460","prime",""
"BAE Systems","BrassRing","DoW SkillBridge Program – Air Traffic Control Systems Engineering Technician","Engineering & Technology","","Saint Inigoes, MD","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=299484","prime",""
"BAE Systems","BrassRing","Microwave Technician - Bonding","Manufacturing & Maintenance","","Nashua, NH","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=303590","prime",""
"BAE Systems","BrassRing","Senior Scrum Master","Engineering & Technology","","Annapolis Junction, MD","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=299606","prime",""
"BAE Systems","BrassRing","Flight Test Engineering Analyst/Manager","Engineering & Technology","","Hill AFB, UT","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=299698","prime",""
"BAE Systems","BrassRing","ICBM GN&C Engineer","Engineering & Technology","","Hill AFB, UT","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=299699","prime",""
